762220000842400	762220000842400
762220000843200	762220000843200
762220000844000	762220000844000
762220000844800	762220000844800
762220000845600	762220000845600
762220000846400	762220000846400
762220000847200	762220000847200
762220000848000	762220000848000
762220000848800	762220000848800
762220000849600	762220000849600
762220000850400	762220000850400
762220000851200	762220000851200
762220000852000	762220000852000
762220000852800	762220000852800
762220000853600	762220000853600
762220000854400	762220000854400
762220000855200	762220000855200
762220000856000	762220000856000
762220000856800	762220000856800
762220000857600	762220000857600
762220000858400	762220000858400
762220000859200	762220000859200
762220000860000	762220000860000
762220000860800	762220000860800
762220000861600	762220000861600
762220000862400	762220000862400
762220000863200	762220000863200
762220000864000	762220000864000
762220000864800	762220000864800
762220000865600	762220000865600
762220000866400	762220000866400
762220000867200	762220000867200
762220000868000	762220000868000
762220000868800	762220000868800
762220000869600	762220000869600
762220000870400	762220000870400
762220000871200	762220000871200
762220000872000	762220000872000
762220000872800	762220000872800
762220000873600	762220000873600
762220000874400	762220000874400
762220000875200	762220000875200
762220000876000	762220000876000
762220000876800	762220000876800
762220000877600	762220000877600
762220000878400	762220000878400
762220000879200	762220000879200
762220000880000	762220000880000
762220000880800	762220000880800
762220000881600	762220000881600
762220000882400	762220000882400
762220000883200	762220000883200
762220000884000	762220000884000
762220000884800	762220000884800
762220000885600	762220000885600
762220000886400	762220000886400
762220000887200	762220000887200
762220000888000	762220000888000
762220000888800	762220000888800
762220000889600	762220000889600
762220000890400	762220000890400
762220000891200	762220000891200
762220000892000	762220000892000
762220000892800	762220000892800
762220000893600	762220000893600
762220000894400	762220000894400
762220000895200	762220000895200
762220000896000	762220000896000
762220000896800	762220000896800
762220000897600	762220000897600
762220000898400	762220000898400
762220000899200	762220000899200
762220000900000	762220000900000
762220000900800	762220000900800
762220000901600	762220000901600
762220000902400	762220000902400
760220001615900	760220001615900
760220001616700	760220001616700
760220001617500	760220001617500
760220001618300	760220001618300
760220001619100	760220001619100
760220001619900	760220001619900
760220001620700	760220001620700
760220001621500	760220001621500
760220001622300	760220001622300
760220001623100	760220001623100
760220001623900	760220001623900
760220001624700	760220001624700
760220001625500	760220001625500
760220001626300	760220001626300
760220001627100	760220001627100
760220001627900	760220001627900
760220001628700	760220001628700
760220001629500	760220001629500
760220001630300	760220001630300
760220001631100	760220001631100
760220001631900	760220001631900
760220001632700	760220001632700
760220001633500	760220001633500
760220001634300	760220001634300
760220001635100	760220001635100
760220001635900	760220001635900
760220001636700	760220001636700
760220001637500	760220001637500
760220001638300	760220001638300
760220001639100	760220001639100
760220001639900	760220001639900
760220001640700	760220001640700
760220001641500	760220001641500
760220001642300	760220001642300
760220001643100	760220001643100
760220001643900	760220001643900
760220001644700	760220001644700
760220001645500	760220001645500
760220001646300	760220001646300
760220001647100	760220001647100
760220001647900	760220001647900
760220001648700	760220001648700
760220001649500	760220001649500
760220001650300	760220001650300
760220001651100	760220001651100
760220001651900	760220001651900
760220001652700	760220001652700
760220001653500	760220001653500
760220001654300	760220001654300
760220001655100	760220001655100
760220001655900	760220001655900
760220001656700	760220001656700
760220001657500	760220001657500
760220001658300	760220001658300
760220001659100	760220001659100
760220001659900	760220001659900
760220001660700	760220001660700
760220001661500	760220001661500
760220001662300	760220001662300
760220001663100	760220001663100
760220001663900	760220001663900
760220001664700	760220001664700
760220001665500	760220001665500
760220001666300	760220001666300
760220001667100	760220001667100
760220001667900	760220001667900
760220001668700	760220001668700
760220001669500	760220001669500
760220001670300	760220001670300
760220001671100	760220001671100
760220001671900	760220001671900
760220001672700	760220001672700
760220001673500	760220001673500
760220001674300	760220001674300
760220001675100	760220001675100
760220001675900	760220001675900
760220001676700	760220001676700
760220001677500	760220001677500
760220001678300	760220001678300
760220001679100	760220001679100
760220001679900	760220001679900
760220001680700	760220001680700
760220001681500	760220001681500
760220001682300	760220001682300
760220001683100	760220001683100
760220001683900	760220001683900
760220001684700	760220001684700
760220001685500	760220001685500
760220001686300	760220001686300
760220001687100	760220001687100
760220001687900	760220001687900
760220001688700	760220001688700
760220001689500	760220001689500
760220001690300	760220001690300
760220001691100	760220001691100
760220001691900	760220001691900
760220001692700	760220001692700
760220001693500	760220001693500
760220001694300	760220001694300
760220001695100	760220001695100
760220001695900	760220001695900
760220001696700	760220001696700
760220001697500	760220001697500
760220001698300	760220001698300
760220001699100	760220001699100
760220001699900	760220001699900
760220001700700	760220001700700
760220001701500	760220001701500
760220001702300	760220001702300
760220001703100	760220001703100
760220001703900	760220001703900
760220001704700	760220001704700
760220001705500	760220001705500
760220001706300	760220001706300
760220001707100	760220001707100
760220001707900	760220001707900
760220001708700	760220001708700
760220001709500	760220001709500
760220001710300	760220001710300
760220001711100	760220001711100
760220001711900	760220001711900
760220001712700	760220001712700
760220001713500	760220001713500
760220001714300	760220001714300
760220001715100	760220001715100
760220001715900	760220001715900
760220001716700	760220001716700
760220001717500	760220001717500
760220001718300	760220001718300
760220001719100	760220001719100
760220001719900	760220001719900
760220001720700	760220001720700
760220001721500	760220001721500
760220001722300	760220001722300
760220001723100	760220001723100
760220001723900	760220001723900
760220001724700	760220001724700
760220001725500	760220001725500
760220001726300	760220001726300
760220001727100	760220001727100
760220001727900	760220001727900
760220001728700	760220001728700
760220001729500	760220001729500
760220001730300	760220001730300
760220001731100	760220001731100
760220001731900	760220001731900
760220001732700	760220001732700
760220001733500	760220001733500
760220001734300	760220001734300
760220001735100	760220001735100
760220001735900	760220001735900
760220001736700	760220001736700
760220001737500	760220001737500
760220001738300	760220001738300
760220001739100	760220001739100
760220001739900	760220001739900
760220001740700	760220001740700
760220001741500	760220001741500
760220001742300	760220001742300
760220001743100	760220001743100
760220001743900	760220001743900
760220001744700	760220001744700
760220001745500	760220001745500
760220001746300	760220001746300
760220001747100	760220001747100
760220001747900	760220001747900
760220001748700	760220001748700
760220001749500	760220001749500
760220001750300	760220001750300
760220001751100	760220001751100
760220001751900	760220001751900
760220001752700	760220001752700
760220001753500	760220001753500
760220001754300	760220001754300
760220001755100	760220001755100
760220001755900	760220001755900
760220001756700	760220001756700
760220001757500	760220001757500
760220001758300	760220001758300
760220001759100	760220001759100
760220001759900	760220001759900
760220001760700	760220001760700
760220001761500	760220001761500
760220001762300	760220001762300
760220001763100	760220001763100
760220001763900	760220001763900
760220001764700	760220001764700
760220001765500	760220001765500
760220001766300	760220001766300
760220001767100	760220001767100
760220001767900	760220001767900
760220001768700	760220001768700
760220001769500	760220001769500
760220001770300	760220001770300
760220001771100	760220001771100
760220001771900	760220001771900
760220001772700	760220001772700
760220001773500	760220001773500
760220001774300	760220001774300
760220001775100	760220001775100
760220001775900	760220001775900
760220001776700	760220001776700
760220001777500	760220001777500
760220001778300	760220001778300
760220001779100	760220001779100
760220001779900	760220001779900
760220001780700	760220001780700
760220001781500	760220001781500
760220001782300	760220001782300
760220001783100	760220001783100
760220001783900	760220001783900
760220001784700	760220001784700
760220001785500	760220001785500
760220001786300	760220001786300
760220001787100	760220001787100
760220001787900	760220001787900
760220001788700	760220001788700
760220001789500	760220001789500
760220001790300	760220001790300
760220001791100	760220001791100
760220001791900	760220001791900
760220001792700	760220001792700
760220001793500	760220001793500
760220001794300	760220001794300
760220001795100	760220001795100
760220001795900	760220001795900
760220001796700	760220001796700
760220001797500	760220001797500
760220001798300	760220001798300
760220001799100	760220001799100
760220001799900	760220001799900
760220001800700	760220001800700
760220001801500	760220001801500
760220001802300	760220001802300
760220001803100	760220001803100
760220001803900	760220001803900
760220001804700	760220001804700
760220001805500	760220001805500
760220001806300	760220001806300
760220001807100	760220001807100
760220001807900	760220001807900
760220001808700	760220001808700
760220001809500	760220001809500
760220001810300	760220001810300
760220001811100	760220001811100
760220001811900	760220001811900
760220001812700	760220001812700
760220001813500	760220001813500
760220001814300	760220001814300
760220001815100	760220001815100
760220001815900	760220001815900
760220001816700	760220001816700
760220001817500	760220001817500
760220001818300	760220001818300
760220001819100	760220001819100
760220001819900	760220001819900
760220001820700	760220001820700
760220001821500	760220001821500
760220001822300	760220001822300
760220001823100	760220001823100
760220001823900	760220001823900
760220001824700	760220001824700
760220001825500	760220001825500
760220001826300	760220001826300
760220001827100	760220001827100
760220001827900	760220001827900
760220001828700	760220001828700
760220001829500	760220001829500
760220001830300	760220001830300
760220001831100	760220001831100
760220001831900	760220001831900
760220001832700	760220001832700
760220001833500	760220001833500
760220001834300	760220001834300
760220001835100	760220001835100
760220001835900	760220001835900
760220001836700	760220001836700
760220001837500	760220001837500
760220001838300	760220001838300
760220001839100	760220001839100
760220001839900	760220001839900
760220001840700	760220001840700
760220001841500	760220001841500
760220001842300	760220001842300
760220001843100	760220001843100
760220001843900	760220001843900
760220001844700	760220001844700
760220001845500	760220001845500
760220001846300	760220001846300
760220001847100	760220001847100
760220001847900	760220001847900
760220001848700	760220001848700
760220001849500	760220001849500
760220001850300	760220001850300
760220001851100	760220001851100
760220001851900	760220001851900
760220001852700	760220001852700
760220001853500	760220001853500
760220001854300	760220001854300
760220001855100	760220001855100
760220001855900	760220001855900
760220001856700	760220001856700
760220001857500	760220001857500
760220001858300	760220001858300
760220001859100	760220001859100
760220001859900	760220001859900
760220001860700	760220001860700
760220001861500	760220001861500
760220001862300	760220001862300
760220001863100	760220001863100
760220001863900	760220001863900
760220001864700	760220001864700
760220001865500	760220001865500
760220001866300	760220001866300
760220001867100	760220001867100
760220001867900	760220001867900
760220001868700	760220001868700
760220001869500	760220001869500
760220001870300	760220001870300
760220001871100	760220001871100
760220001871900	760220001871900
760220001872700	760220001872700
760220001873500	760220001873500
760220001874300	760220001874300
760220001875100	760220001875100
760220001875900	760220001875900
760220001876700	760220001876700
760220001877500	760220001877500
760220001878300	760220001878300
760220001879100	760220001879100
760220001879900	760220001879900
760220001880700	760220001880700
760220001881500	760220001881500
760220001882300	760220001882300
760220001883100	760220001883100
760220001883900	760220001883900
760220001884700	760220001884700
760220001885500	760220001885500
760220001886300	760220001886300
760220001887100	760220001887100
760220001887900	760220001887900
760220001888700	760220001888700
760220001889500	760220001889500
760220001890300	760220001890300
760220001891100	760220001891100
760220001891900	760220001891900
760220001892700	760220001892700
760220001893500	760220001893500
760220001894300	760220001894300
760220001895100	760220001895100
760220001895900	760220001895900
760220001896700	760220001896700
760220001897500	760220001897500
760220001898300	760220001898300
760220001899100	760220001899100
760220001899900	760220001899900
760220001900700	760220001900700
760220001901500	760220001901500
760220001902300	760220001902300
760220001903100	760220001903100
760220001903900	760220001903900
760220001904700	760220001904700
760220001905500	760220001905500
760220001906300	760220001906300
760220001907100	760220001907100
760220001907900	760220001907900
760220001908700	760220001908700
760220001909500	760220001909500
760220001910300	760220001910300
760220001911100	760220001911100
760220001911900	760220001911900
760220001912700	760220001912700
760220001913500	760220001913500
760220001914300	760220001914300
760220001915100	760220001915100
760220001915900	760220001915900
760220001916700	760220001916700
760220001917500	760220001917500
760220001918300	760220001918300
760220001919100	760220001919100
760220001919900	760220001919900
760220001920700	760220001920700
760220001921500	760220001921500
760220001922300	760220001922300
760220001923100	760220001923100
760220001923900	760220001923900
760220001924700	760220001924700
760220001925500	760220001925500
760220001926300	760220001926300
760220001927100	760220001927100
760220001927900	760220001927900
760220001928700	760220001928700
760220001929500	760220001929500
760220001930300	760220001930300
760220001931100	760220001931100
760220001931900	760220001931900
760220001932700	760220001932700
760220001933500	760220001933500
760220001934300	760220001934300
760220001935100	760220001935100
760220001935900	760220001935900
760220001936700	760220001936700
759220003045100	01081320001
759220003045900	01081320016
759220003046700	01081320031
759220003047500	01081320046
759220003048300	01081320061
759220003049100	01081320076
759220003049900	01081320091
759220003050700	01081320106
759220003051500	01081320121
759220003052300	01081320136
759220003053100	01081320151
759220003053900	01081320166
759220003054700	01081320181
759220003055500	01081320196
759220003056300	01081320211
759220003057100	01081320226
759220003057900	01081320241
759220003058700	01081320256
759220003059500	01081320271
759220003060300	01081320286
759220003061100	01081320301
759220003061900	01081320316
759220003062700	01081320331
759220003063500	01081320346
759220003064300	01081320361
759220003065100	01081320376
759220003065900	01081320391
759220003066700	01081320406
759220003067500	01081320421
759220003068300	01081320436
759220003069100	01081320451
759220003069900	01081320466
759220003070700	01081320481
759220003071500	01081320496
759220003072300	01081320511
759220003073100	01081320526
759220003073900	01081320541
759220003074700	01081320556
759220003075500	01081320571
759220003076300	01081320586
759220003077100	01081320601
759220003077900	01081320616
759220003078700	01081320631
759220003079500	01081320646
759220003080300	01081320661
759220003081100	01081320676
759220003081900	01081320691
759220003082700	01081320706
759220003083500	01081320721
759220003084300	01081320736
759220003085100	01081320751
759220003085900	01081320766
759220003086700	01081320781
759220003087500	01081320796
759220003088300	01081320811
759220003089100	01081320826
759220003089900	01081320841
759220003090700	01081320856
759220003091500	01081320871
759220003092300	01081320886
759220003093100	01081320901
759220003093900	01081320916
759220003094700	01081320931
759220003095500	01081320946
759220003096300	01081320961
759220003097100	01081320976
759220003097900	01081320991
759220003098700	01081321006
759220003099500	01081321021
759220003100300	01081321036
759220003101100	01081321051
759220003101900	01081321066
759220003102700	01081321081
759220003103500	01081321096
759220003104300	01081321111
759220003105100	01081321126
759220003105900	01081321141
759220003106700	01081321156
759220003107500	01081321171
759220003108300	01081321186
759220003109100	01081321201
759220003109900	01081321216
759220003110700	01081321231
759220003111500	01081321246
759220003112300	01081321261
759220003113100	01081321276
759220003113900	01081321291
759220003114700	01081321306
759220003115500	01081321321
759220003116300	01081321336
759220003117100	01081321351
759220003117900	01081321366
759220003118700	01081321381
759220003119500	01081321396
759220003120300	01081321411
759220003121100	01081321426
759220003121900	01081321441
759220003122700	01081321456
759220003123500	01081321471
759220003124300	01081321486
759220003125100	01081321501
759220003125900	01081321516
759220003126700	01081321531
759220003127500	01081321546
759220003128300	01081321561
759220003129100	01081321576
759220003129900	01081321591
759220003130700	01081321606
759220003131500	01081321621
759220003132300	01081321636
759220003133100	01081321651
759220003133900	01081321666
759220003134700	01081321681
759220003135500	01081321696
759220003136300	01081321711
759220003137100	01081321726
759220003137900	01081321741
759220003138700	01081321756
759220003139500	01081321771
759220003140300	01081321786
759220003141100	01081321801
759220003141900	01081321816
759220003142700	01081321831
759220003143500	01081321846
759220003144300	01081321861
759220003145100	01081321876
759220003145900	01081321891
759220003146700	01081321906
759220003147500	01081321921
759220003148300	01081321936
759220003149100	01081321951
759220003149900	01081321966
759220003150700	01081321981
759220003151500	01081321996
759220003152300	01081322011
759220003153100	01081322026
759220003153900	01081322041
759220003154700	01081322056
759220003155500	01081322071
759220003156300	01081322086
759220003157100	01081322101
759220003157900	01081322116
759220003158700	01081322131
759220003159500	01081322146
759220003160300	01081322161
759220003161100	01081322176
759220003161900	01081322191
759220003162700	01081322206
759220003163500	01081322221
759220003164300	01081322236
759220003165100	01081322251
759220003165900	01081322266
759220003166700	01081322281
759220003167500	01081322296
759220003168300	01081322311
759220003169100	01081322326
759220003169900	01081322341
759220003170700	01081322356
759220003171500	01081322371
759220003172300	01081322386
759220003173100	01081322401
759220003173900	01081322416
759220003174700	01081322431
759220003175500	01081322446
759220003176300	01081322461
759220003177100	01081322476
759220003177900	01081322491
759220003178700	01081322506
759220003179500	01081322521
759220003180300	01081322536
759220003181100	01081322551
759220003181900	01081322566
759220003182700	01081322581
759220003183500	01081322596
759220003184300	01081322611
759220003185100	01081322626
759220003185900	01081322641
759220003186700	01081322656
759220003187500	01081322671
759220003188300	01081322686
759220003189100	01081322701
759220003189900	01081322716
759220003190700	01081322731
759220003191500	01081322746
759220003192300	01081322761
759220003193100	01081322776
759220003193900	01081322791
759220003194700	01081322806
759220003195500	01081322821
759220003196300	01081322836
759220003197100	01081322851
759220003197900	01081322866
759220003198700	01081322881
759220003199500	01081322896
759220003200300	01081322911
759220003201100	01081322926
759220003201900	01081322941
759220003202700	01081322956
759220003203500	01081322971
759220003204300	01081322986
759220003205100	01081323001
759220003205900	01081323016
759220003206700	01081323031
759220003207500	01081323046
759220003208300	01081323061
759220003209100	01081323076
759220003209900	01081323091
759220003210700	01081323106
759220003211500	01081323121
759220003212300	01081323136
759220003213100	01081323151
759220003213900	01081323166
759220003214700	01081323181
759220003215500	01081323196
759220003216300	01081323211
759220003217100	01081323226
759220003217900	01081323241
759220003218700	01081323256
759220003219500	01081323271
759220003220300	01081323286
759220003221100	01081323301
759220003221900	01081323316
759220003222700	01081323331
759220003223500	01081323346
759220003224300	01081323361
759220003225100	01081323376
759220003225900	01081323391
759220003226700	01081323406
759220003227500	01081323421
759220003228300	01081323436
759220003229100	01081323451
759220003229900	01081323466
759220003230700	01081323481
759220003231500	01081323496
759220003232300	01081323511
755220003362100	01071600001
755220003362900	01071600016
755220003363700	01071600031
755220003364500	01071600046
755220003365300	01071600061
755220003366100	01071600076
755220003366900	01071600091
755220003367700	01071600106
755220003368500	01071600121
755220003369300	01071600136
755220003370100	01071600151
755220003370900	01071600166
755220003371700	01071600181
755220003372500	01071600196
755220003373300	01071600211
755220003374100	01071600226
755220003374900	01071600241
755220003375700	01071600256
755220003376500	01071600271
755220003377300	01071600286
755220003378100	01071600301
755220003378900	01071600316
755220003379700	01071600331
755220003380500	01071600346
755220003381300	01071600361
755220003382100	01071600376
755220003382900	01071600391
755220003383700	01071600406
755220003384500	01071600421
755220003385300	01071600436
755220003386100	01071600451
755220003386900	01071600466
755220003387700	01071600481
755220003388500	01071600496
755220003389300	01071600511
755220003390100	01071600526
755220003390900	01071600541
755220003391700	01071600556
755220003392500	01071600571
755220003393300	01071600586
755220003394100	01071600601
755220003394900	01071600616
755220003395700	01071600631
755220003396500	01071600646
755220003397300	01071600661
755220003398100	01071600676
755220003398900	01071600691
755220003399700	01071600706
755220003400500	01071600721
755220003401300	01071600736
755220003402100	01071600751
755220003402900	01071600766
755220003403700	01071600781
755220003404500	01071600796
755220003405300	01071600811
755220003406100	01071600826
755220003406900	01071600841
755220003407700	01071600856
755220003408500	01071600871
755220003409300	01071600886
755220003410100	01071600901
755220003410900	01071600916
755220003411700	01071600931
755220003412500	01071600946
755220003413300	01071600961
755220003414100	01071600976
755220003414900	01071600991
755220003415700	01071601006
755220003416500	01071601021
755220003417300	01071601036
755220003418100	01071601051
755220003418900	01071601066
755220003419700	01071601081
755220003420500	01071601096
755220003421300	01071601111
755220003422100	01071601126
755220003422900	01071601141
755220003423700	01071601156
755220003424500	01071601171
755220003425300	01071601186
755220003426100	01071601201
755220003426900	01071601216
755220003427700	01071601231
755220003428500	01071601246
755220003429300	01071601261
755220003430100	01071601276
755220003430900	01071601291
755220003431700	01071601306
755220003432500	01071601321
755220003433300	01071601336
755220003434100	01071601351
755220003434900	01071601366
755220003435700	01071601381
755220003436500	01071601396
755220003437300	01071601411
755220003438100	01071601426
755220003438900	01071601441
755220003439700	01071601456
755220003440500	01071601471
755220003441300	01071601486
755220003442100	01071601501
755220003442900	01071601516
755220003443700	01071601531
755220003444500	01071601546
755220003445300	01071601561
755220003446100	01071601576
755220003446900	01071601591
755220003447700	01071601606
755220003448500	01071601621
755220003449300	01071601636
755220003450100	01071601651
755220003450900	01071601666
755220003451700	01071601681
755220003452500	01071601696
755220003453300	01071601711
755220003454100	01071601726
755220003454900	01071601741
755220003455700	01071601756
755220003456500	01071601771
755220003457300	01071601786
755220003458100	01071601801
755220003458900	01071601816
755220003459700	01071601831
755220003460500	01071601846
755220003461300	01071601861
755220003462100	01071601876
755220003462900	01071601891
755220003463700	01071601906
755220003464500	01071601921
755220003465300	01071601936
755220003466100	01071601951
755220003466900	01071601966
755220003467700	01071601981
755220003468500	01071601996
755220003469300	01071602011
755220003470100	01071602026
755220003470900	01071602041
755220003471700	01071602056
755220003472500	01071602071
755220003473300	01071602086
755220003474100	01071602101
755220003474900	01071602116
755220003475700	01071602131
755220003476500	01071602146
755220003477300	01071602161
755220003478100	01071602176
755220003478900	01071602191
755220003479700	01071602206
755220003480500	01071602221
755220003481300	01071602236
755220003482100	01071602251
755220003482900	01071602266
755220003483700	01071602281
755220003484500	01071602296
755220003485300	01071602311
755220003486100	01071602326
755220003486900	01071602341
755220003487700	01071602356
755220003488500	01071602371
755220003489300	01071602386
755220003490100	01071602401
755220003490900	01071602416
755220003491700	01071602431
755220003492500	01071602446
755220003493300	01071602461
755220003494100	01071602476
755220003494900	01071602491
755220003495700	01071602506
755220003496500	01071602521
755220003497300	01071602536
755220003498100	01071602551
755220003498900	01071602566
755220003499700	01071602581
755220003500500	01071602596
755220003501300	01071602611
755220003502100	01071602626
755220003502900	01071602641
755220003503700	01071602656
755220003504500	01071602671
755220003505300	01071602686
755220003506100	01071602701
755220003506900	01071602716
755220003507700	01071602731
755220003508500	01071602746
755220003509300	01071602761
755220003510100	01071602776
755220003510900	01071602791
755220003511700	01071602806
755220003512500	01071602821
755220003513300	01071602836
755220003514100	01071602851
755220003514900	01071602866
755220003515700	01071602881
755220003516500	01071602896
755220003517300	01071602911
755220003518100	01071602926
755220003518900	01071602941
755220003519700	01071602956
755220003520500	01071602971
755220003521300	01071602986
755220003522100	01071603001
755220003522900	01071603016
755220003523700	01071603031
755220003524500	01071603046
755220003525300	01071603061
755220003526100	01071603076
755220003526900	01071603091
755220003527700	01071603106
755220003528500	01071603121
755220003529300	01071603136
755220003530100	01071603151
755220003530900	01071603166
755220003531700	01071603181
755220003532500	01071603196
755220003533300	01071603211
755220003534100	01071603226
755220003534900	01071603241
755220003535700	01071603256
755220003536500	01071603271
755220003537300	01071603286
755220003538100	01071603301
755220003538900	01071603316
755220003539700	01071603331
755220003540500	01071603346
755220003541300	01071603361
755220003542100	01071603376
755220004021100	01071603391
755220004021900	01071603406
755220004022700	01071603421
755220004023500	01071603436
755220004024300	01071603451
755220004025100	01071603466
755220004025900	01071603481
755220004026700	01071603496
755220004027500	01071603511
755220004028300	01071603526
755220004029100	01071603541
755220004029900	01071603556
755220004030700	01071603571
755220004031500	01071603586
755220004032300	01071603601
755220004033100	01071603616
755220004033900	01071603631
755220004034700	01071603646
755220004035500	01071603661
755220004036300	01071603676
755220004037100	01071603691
755220004037900	01071603706
755220004038700	01071603721
755220004039500	01071603736
755220004040300	01071603751
755220004041100	01071603766
755220004041900	01071603781
755220004042700	01071603796
755220004043500	01071603811
755220004044300	01071603826
755220004045100	01071603841
755220004045900	01071603856
755220004046700	01071603871
755220004047500	01071603886
755220004048300	01071603901
755220004049100	01071603916
755220004049900	01071603931
755220004050700	01071603946
755220004051500	01071603961
755220004052300	01071603976
755220004053100	01071603991
755220004053900	01071604006
755220004054700	01071604021
755220004055500	01071604036
755220004056300	01071604051
755220004057100	01071604066
755220004057900	01071604081
755220004058700	01071604096
755220004059500	01071604111
755220004060300	01071604126
755220004061100	01071604141
755220004061900	01071604156
755220004062700	01071604171
755220004063500	01071604186
755220004064300	01071604201
755220004065100	01071604216
755220004065900	01071604231
755220004066700	01071604246
755220004067500	01071604261
755220004068300	01071604276
755220004069100	01071604291
755220004069900	01071604306
755220004070700	01071604321
755220004071500	01071604336
755220004072300	01071604351
755220004073100	01071604366
755220004073900	01071604381
755220004074700	01071604396
755220004075500	01071604411
755220004076300	01071604426
755220004077100	01071604441
755220004077900	01071604456
755220004078700	01071604471
755220004079500	01071604486
755220004080300	01071604501
755220004081100	01071604516
755220004081900	01071604531
755220004082700	01071604546
755220004083500	01071604561
755220004084300	01071604576
755220004085100	01071604591
